seed,scenario,event_id,source_window_uid,source_trace,physical_vehicle,fleet_vehicle_id,is_attack,gt_campaign_id,anomaly_score,attack_type,attack_family
37,strong_campaign,veh_16-w04,Challenge_D::Pre_train_D_1.csv::454::test,Pre_train_D_1.csv,Challenge_D,veh_16,0,-1,0.5686026936026936,attack_free,benign_fp
37,strong_campaign,veh_16-w05,OCSLab_Car::normal_run_data.txt::332::test,normal_run_data.txt,OCSLab_Car,veh_16,0,-1,0.9821356069833536,attack_free,benign_fp
37,strong_campaign,veh_16-w06,OCSLab_Car::normal_run_data.txt::748::test,normal_run_data.txt,OCSLab_Car,veh_16,0,-1,0.8895655704425497,attack_free,benign_fp
37,strong_campaign,veh_16-w07,Challenge_D::Pre_train_D_2.csv::690::test,Pre_train_D_2.csv,Challenge_D,veh_16,0,-1,0.7487373737373737,attack_free,benign_fp
37,strong_campaign,veh_16-w08,Challenge_S::Pre_train_S_2.csv::27::test,Pre_train_S_2.csv,Challenge_S,veh_16,0,-1,0.9553872053872052,attack_free,benign_fp
37,strong_campaign,veh_16-w09,Challenge_S::Pre_train_S_0.csv::30::test,Pre_train_S_0.csv,Challenge_S,veh_16,0,-1,0.5707070707070707,attack_free,benign_fp
37,strong_campaign,veh_17-w00,OCSLab_Car::DoS_dataset.csv::135::test,DoS_dataset.csv,OCSLab_Car,veh_17,0,-1,0.9131140885099472,attack_free,benign_fp
37,strong_campaign,veh_17-w01,OCSLab_Car::gear_dataset.csv::513::test,gear_dataset.csv,OCSLab_Car,veh_17,0,-1,0.5676004872107187,attack_free,benign_fp
37,strong_campaign,veh_17-w02,OCSLab_Car::Fuzzy_dataset.csv::439::test,Fuzzy_dataset.csv,OCSLab_Car,veh_17,0,-1,0.6544863987007714,attack_free,benign_fp
37,strong_campaign,veh_17-w03,OCSLab_Car::Fuzzy_dataset.csv::525::test,Fuzzy_dataset.csv,OCSLab_Car,veh_17,0,-1,0.9675192854242792,attack_free,benign_fp
37,strong_campaign,veh_17-w04,Challenge_S::Pre_train_S_0.csv::19::test,Pre_train_S_0.csv,Challenge_S,veh_17,0,-1,0.9221380471380471,attack_free,benign_fp
37,strong_campaign,veh_17-w05,Challenge_S::Pre_train_S_0.csv::273::test,Pre_train_S_0.csv,Challenge_S,veh_17,0,-1,0.6418350168350169,attack_free,benign_fp
37,strong_campaign,veh_17-w06,OCSLab_Car::normal_run_data.txt::505::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.9772634997969956,attack_free,benign_fp
37,strong_campaign,veh_17-w07,OCSLab_Car::normal_run_data.txt::602::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.9386926512383272,attack_free,benign_fp
37,strong_campaign,veh_17-w08,Challenge_S::Pre_train_S_0.csv::232::test,Pre_train_S_0.csv,Challenge_S,veh_17,0,-1,0.5829124579124579,attack_free,benign_fp
37,strong_campaign,veh_17-w09,OCSLab_Car::normal_run_data.txt::22::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.60698335363378,attack_free,benign_fp
37,strong_campaign,veh_18-w00,Challenge_D::Pre_train_D_1.csv::301::test,Pre_train_D_1.csv,Challenge_D,veh_18,0,-1,0.928030303030303,attack_free,benign_fp
37,strong_campaign,veh_18-w01,Challenge_S::Pre_train_S_0.csv::16::test,Pre_train_S_0.csv,Challenge_S,veh_18,0,-1,0.9225589225589226,attack_free,benign_fp
37,strong_campaign,veh_18-w02,OCSLab_Car::normal_run_data.txt::420::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.9882257409663012,attack_free,benign_fp
37,strong_campaign,veh_18-w03,OCSLab_Car::normal_run_data.txt::274::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.9801055623223712,attack_free,benign_fp
37,strong_campaign,veh_18-w04,Challenge_D::Pre_train_D_2.csv::708::test,Pre_train_D_2.csv,Challenge_D,veh_18,0,-1,0.8337542087542088,attack_free,benign_fp
37,strong_campaign,veh_18-w05,Challenge_D::Pre_train_D_2.csv::580::test,Pre_train_D_2.csv,Challenge_D,veh_18,0,-1,0.904040404040404,attack_free,benign_fp
37,strong_campaign,veh_18-w06,Challenge_S::Pre_train_S_2.csv::767::test,Pre_train_S_2.csv,Challenge_S,veh_18,0,-1,0.7058080808080808,attack_free,benign_fp
37,strong_campaign,veh_18-w07,OCSLab_Car::normal_run_data.txt::407::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.9874137231019082,attack_free,benign_fp
37,strong_campaign,veh_18-w08,Challenge_D::Pre_train_D_0.csv::18::test,Pre_train_D_0.csv,Challenge_D,veh_18,0,-1,0.9494949494949496,attack_free,benign_fp
37,strong_campaign,veh_18-w09,OCSLab_Car::normal_run_data.txt::271::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.9886317498984978,attack_free,benign_fp
37,strong_campaign,veh_19-w00,OCSLab_Car::normal_run_data.txt::487::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.925700365408039,attack_free,benign_fp
37,strong_campaign,veh_19-w01,OCSLab_Car::normal_run_data.txt::640::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.94884287454324,attack_free,benign_fp
37,strong_campaign,veh_19-w02,OCSLab_Car::normal_run_data.txt::69::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.8457166057653268,attack_free,benign_fp
37,strong_campaign,veh_19-w03,OCSLab_Car::normal_run_data.txt::301::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.9878197320341048,attack_free,benign_fp
37,strong_campaign,veh_19-w04,OCSLab_Car::normal_run_data.txt::94::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.9634591961023142,attack_free,benign_fp
37,strong_campaign,veh_19-w05,OCSLab_Car::normal_run_data.txt::190::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.8030856678846935,attack_free,benign_fp
37,strong_campaign,veh_19-w06,Challenge_S::Pre_train_S_2.csv::19::test,Pre_train_S_2.csv,Challenge_S,veh_19,0,-1,0.5968013468013468,attack_free,benign_fp
37,strong_campaign,veh_19-w07,Challenge_S::Pre_train_S_0.csv::283::test,Pre_train_S_0.csv,Challenge_S,veh_19,0,-1,0.7369528619528619,attack_free,benign_fp
37,strong_campaign,veh_19-w08,Challenge_S::Pre_train_S_1.csv::758::test,Pre_train_S_1.csv,Challenge_S,veh_19,0,-1,0.9776936026936028,attack_free,benign_fp
37,strong_campaign,veh_19-w09,OCSLab_Car::normal_run_data.txt::427::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.9813235891189608,attack_free,benign_fp
37,weak_campaign,veh_00-w00,Challenge_D::Pre_train_D_2.csv::430::test,Pre_train_D_2.csv,Challenge_D,veh_00,1,0,0.5984848484848485,spoofing,spoofing
37,weak_campaign,veh_00-w01,Challenge_D::Pre_train_D_1.csv::525::test,Pre_train_D_1.csv,Challenge_D,veh_00,1,0,0.6022727272727273,spoofing,spoofing
37,weak_campaign,veh_00-w02,Challenge_D::Pre_train_D_2.csv::434::test,Pre_train_D_2.csv,Challenge_D,veh_00,1,0,0.6119528619528619,spoofing,spoofing
37,weak_campaign,veh_00-w03,Challenge_S::Pre_train_S_2.csv::309::test,Pre_train_S_2.csv,Challenge_S,veh_00,1,0,0.7251683501683501,spoofing,spoofing
37,weak_campaign,veh_00-w04,Challenge_D::Pre_train_D_2.csv::425::test,Pre_train_D_2.csv,Challenge_D,veh_00,1,0,0.5820707070707071,spoofing,spoofing
37,weak_campaign,veh_00-w05,Challenge_D::Pre_train_D_2.csv::540::test,Pre_train_D_2.csv,Challenge_D,veh_00,1,0,0.7984006734006734,spoofing,spoofing
37,weak_campaign,veh_00-w06,Challenge_S::Pre_train_S_1.csv::458::test,Pre_train_S_1.csv,Challenge_S,veh_00,1,0,0.7348484848484849,spoofing,spoofing
37,weak_campaign,veh_00-w07,Challenge_S::Pre_train_S_1.csv::501::test,Pre_train_S_1.csv,Challenge_S,veh_00,1,0,0.5631313131313131,spoofing,spoofing
37,weak_campaign,veh_00-w08,Challenge_S::Pre_train_S_2.csv::488::test,Pre_train_S_2.csv,Challenge_S,veh_00,1,0,0.7815656565656566,spoofing,spoofing
37,weak_campaign,veh_00-w09,Challenge_D::Pre_train_D_1.csv::349::test,Pre_train_D_1.csv,Challenge_D,veh_00,1,0,0.7487373737373737,spoofing,spoofing
37,weak_campaign,veh_01-w00,Challenge_S::Pre_train_S_2.csv::380::test,Pre_train_S_2.csv,Challenge_S,veh_01,1,0,0.6746632996632996,spoofing,spoofing
37,weak_campaign,veh_01-w01,Challenge_D::Pre_train_D_2.csv::330::test,Pre_train_D_2.csv,Challenge_D,veh_01,1,0,0.6426767676767676,spoofing,spoofing
37,weak_campaign,veh_01-w02,Challenge_D::Pre_train_D_2.csv::409::test,Pre_train_D_2.csv,Challenge_D,veh_01,1,0,0.5862794612794613,spoofing,spoofing
37,weak_campaign,veh_01-w03,Challenge_D::Pre_train_D_2.csv::479::test,Pre_train_D_2.csv,Challenge_D,veh_01,1,0,0.6262626262626263,spoofing,spoofing
37,weak_campaign,veh_01-w04,Challenge_D::Pre_train_D_1.csv::455::test,Pre_train_D_1.csv,Challenge_D,veh_01,1,0,0.7777777777777778,spoofing,spoofing
37,weak_campaign,veh_01-w05,Challenge_S::Pre_train_S_2.csv::444::test,Pre_train_S_2.csv,Challenge_S,veh_01,1,0,0.6527777777777778,spoofing,spoofing
37,weak_campaign,veh_01-w06,Challenge_S::Pre_train_S_2.csv::501::test,Pre_train_S_2.csv,Challenge_S,veh_01,1,0,0.6948653198653199,spoofing,spoofing
37,weak_campaign,veh_01-w07,Challenge_D::Pre_train_D_1.csv::544::test,Pre_train_D_1.csv,Challenge_D,veh_01,1,0,0.5808080808080808,spoofing,spoofing
37,weak_campaign,veh_01-w08,Challenge_S::Pre_train_S_2.csv::416::test,Pre_train_S_2.csv,Challenge_S,veh_01,1,0,0.6527777777777778,spoofing,spoofing
37,weak_campaign,veh_01-w09,Challenge_S::Pre_train_S_1.csv::446::test,Pre_train_S_1.csv,Challenge_S,veh_01,1,0,0.5812289562289562,spoofing,spoofing
37,weak_campaign,veh_02-w00,Challenge_D::Pre_train_D_2.csv::576::test,Pre_train_D_2.csv,Challenge_D,veh_02,1,0,0.7159090909090909,spoofing,spoofing
37,weak_campaign,veh_02-w01,Challenge_D::Pre_train_D_1.csv::465::test,Pre_train_D_1.csv,Challenge_D,veh_02,1,0,0.6628787878787878,spoofing,spoofing
37,weak_campaign,veh_02-w02,Challenge_S::Pre_train_S_1.csv::308::test,Pre_train_S_1.csv,Challenge_S,veh_02,1,0,0.7584175084175084,spoofing,spoofing
37,weak_campaign,veh_02-w03,Challenge_D::Pre_train_D_2.csv::546::test,Pre_train_D_2.csv,Challenge_D,veh_02,1,0,0.656986531986532,spoofing,spoofing
37,weak_campaign,veh_02-w04,Challenge_S::Pre_train_S_1.csv::324::test,Pre_train_S_1.csv,Challenge_S,veh_02,1,0,0.6641414141414141,spoofing,spoofing
37,weak_campaign,veh_02-w05,Challenge_S::Pre_train_S_1.csv::464::test,Pre_train_S_1.csv,Challenge_S,veh_02,1,0,0.5563973063973064,spoofing,spoofing
37,weak_campaign,veh_02-w06,Challenge_D::Pre_train_D_2.csv::484::test,Pre_train_D_2.csv,Challenge_D,veh_02,1,0,0.6548821548821548,spoofing,spoofing
37,weak_campaign,veh_02-w07,Challenge_S::Pre_train_S_2.csv::434::test,Pre_train_S_2.csv,Challenge_S,veh_02,1,0,0.7542087542087542,spoofing,spoofing
37,weak_campaign,veh_02-w08,Challenge_S::Pre_train_S_1.csv::529::test,Pre_train_S_1.csv,Challenge_S,veh_02,1,0,0.6296296296296297,spoofing,spoofing
37,weak_campaign,veh_02-w09,Challenge_D::Pre_train_D_2.csv::560::test,Pre_train_D_2.csv,Challenge_D,veh_02,1,0,0.6498316498316499,spoofing,spoofing
37,weak_campaign,veh_03-w00,Challenge_S::Pre_train_S_1.csv::372::test,Pre_train_S_1.csv,Challenge_S,veh_03,1,0,0.6022727272727273,spoofing,spoofing
37,weak_campaign,veh_03-w01,Challenge_D::Pre_train_D_2.csv::526::test,Pre_train_D_2.csv,Challenge_D,veh_03,1,0,0.6708754208754208,spoofing,spoofing
37,weak_campaign,veh_03-w02,Challenge_D::Pre_train_D_2.csv::414::test,Pre_train_D_2.csv,Challenge_D,veh_03,1,0,0.7361111111111112,spoofing,spoofing
37,weak_campaign,veh_03-w03,Challenge_S::Pre_train_S_2.csv::362::test,Pre_train_S_2.csv,Challenge_S,veh_03,1,0,0.6376262626262627,spoofing,spoofing
37,weak_campaign,veh_03-w04,Challenge_D::Pre_train_D_1.csv::408::test,Pre_train_D_1.csv,Challenge_D,veh_03,1,0,0.5976430976430976,spoofing,spoofing
37,weak_campaign,veh_03-w05,Challenge_D::Pre_train_D_2.csv::481::test,Pre_train_D_2.csv,Challenge_D,veh_03,1,0,0.7954545454545454,spoofing,spoofing
37,weak_campaign,veh_03-w06,Challenge_D::Pre_train_D_2.csv::512::test,Pre_train_D_2.csv,Challenge_D,veh_03,1,0,0.6237373737373737,spoofing,spoofing
37,weak_campaign,veh_03-w07,Challenge_S::Pre_train_S_1.csv::387::test,Pre_train_S_1.csv,Challenge_S,veh_03,1,0,0.6296296296296297,spoofing,spoofing
37,weak_campaign,veh_03-w08,Challenge_S::Pre_train_S_2.csv::320::test,Pre_train_S_2.csv,Challenge_S,veh_03,1,0,0.7327441077441077,spoofing,spoofing
37,weak_campaign,veh_03-w09,Challenge_S::Pre_train_S_2.csv::365::test,Pre_train_S_2.csv,Challenge_S,veh_03,1,0,0.6447811447811448,spoofing,spoofing
37,weak_campaign,veh_04-w00,Challenge_S::Pre_train_S_1.csv::531::test,Pre_train_S_1.csv,Challenge_S,veh_04,1,0,0.5808080808080808,spoofing,spoofing
37,weak_campaign,veh_04-w01,Challenge_S::Pre_train_S_1.csv::454::test,Pre_train_S_1.csv,Challenge_S,veh_04,1,0,0.593013468013468,spoofing,spoofing
37,weak_campaign,veh_04-w02,Challenge_D::Pre_train_D_2.csv::506::test,Pre_train_D_2.csv,Challenge_D,veh_04,1,0,0.7087542087542088,spoofing,spoofing
37,weak_campaign,veh_04-w03,Challenge_S::Pre_train_S_2.csv::423::test,Pre_train_S_2.csv,Challenge_S,veh_04,1,0,0.6094276094276094,spoofing,spoofing
37,weak_campaign,veh_04-w04,Challenge_D::Pre_train_D_1.csv::526::test,Pre_train_D_1.csv,Challenge_D,veh_04,1,0,0.7908249158249159,spoofing,spoofing
37,weak_campaign,veh_04-w05,Challenge_D::Pre_train_D_1.csv::365::test,Pre_train_D_1.csv,Challenge_D,veh_04,1,0,0.7196969696969697,spoofing,spoofing
37,weak_campaign,veh_04-w06,Challenge_D::Pre_train_D_2.csv::480::test,Pre_train_D_2.csv,Challenge_D,veh_04,1,0,0.571969696969697,spoofing,spoofing
37,weak_campaign,veh_04-w07,Challenge_S::Pre_train_S_2.csv::502::test,Pre_train_S_2.csv,Challenge_S,veh_04,1,0,0.75,spoofing,spoofing
37,weak_campaign,veh_04-w08,Challenge_S::Pre_train_S_2.csv::397::test,Pre_train_S_2.csv,Challenge_S,veh_04,1,0,0.7184343434343434,spoofing,spoofing
37,weak_campaign,veh_04-w09,Challenge_S::Pre_train_S_1.csv::353::test,Pre_train_S_1.csv,Challenge_S,veh_04,1,0,0.7777777777777778,spoofing,spoofing
37,weak_campaign,veh_05-w00,Challenge_D::Pre_train_D_0.csv::280::test,Pre_train_D_0.csv,Challenge_D,veh_05,0,-1,0.6477272727272727,attack_free,benign_fp
37,weak_campaign,veh_05-w01,Challenge_S::Pre_train_S_2.csv::578::test,Pre_train_S_2.csv,Challenge_S,veh_05,0,-1,0.5909090909090909,attack_free,benign_fp
37,weak_campaign,veh_05-w02,OCSLab_Car::normal_run_data.txt::228::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.9882257409663012,attack_free,benign_fp
37,weak_campaign,veh_05-w03,Challenge_D::Pre_train_D_0.csv::279::test,Pre_train_D_0.csv,Challenge_D,veh_05,0,-1,0.9806397306397306,attack_free,benign_fp
37,weak_campaign,veh_05-w04,OCSLab_Car::gear_dataset.csv::566::test,gear_dataset.csv,OCSLab_Car,veh_05,0,-1,0.7226958993097848,attack_free,benign_fp
37,weak_campaign,veh_05-w05,OCSLab_Car::normal_run_data.txt::375::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.7884693463256192,attack_free,benign_fp
37,weak_campaign,veh_05-w06,OCSLab_Car::normal_run_data.txt::458::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.7287860332927324,attack_free,benign_fp
37,weak_campaign,veh_05-w07,Challenge_S::Pre_train_S_2.csv::600::test,Pre_train_S_2.csv,Challenge_S,veh_05,0,-1,0.8379629629629629,attack_free,benign_fp
37,weak_campaign,veh_05-w08,Challenge_S::Pre_train_S_1.csv::545::test,Pre_train_S_1.csv,Challenge_S,veh_05,0,-1,0.5707070707070707,attack_free,benign_fp
37,weak_campaign,veh_05-w09,OCSLab_Car::normal_run_data.txt::53::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.9780755176613886,attack_free,benign_fp
37,weak_campaign,veh_06-w00,Challenge_S::Pre_train_S_0.csv::290::test,Pre_train_S_0.csv,Challenge_S,veh_06,0,-1,0.7289562289562289,attack_free,benign_fp
37,weak_campaign,veh_06-w01,OCSLab_Car::normal_run_data.txt::527::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.8566788469346326,attack_free,benign_fp
37,weak_campaign,veh_06-w02,Challenge_S::Pre_train_S_0.csv::240::test,Pre_train_S_0.csv,Challenge_S,veh_06,0,-1,0.6565656565656566,attack_free,benign_fp
37,weak_campaign,veh_06-w03,OCSLab_Car::normal_run_data.txt::315::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.9930978481526592,attack_free,benign_fp
37,weak_campaign,veh_06-w04,OCSLab_Car::normal_run_data.txt::547::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.7243199350385708,attack_free,benign_fp
37,weak_campaign,veh_06-w05,Challenge_D::Pre_train_D_0.csv::193::test,Pre_train_D_0.csv,Challenge_D,veh_06,0,-1,0.5904882154882155,attack_free,benign_fp
37,weak_campaign,veh_06-w06,OCSLab_Car::normal_run_data.txt::74::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.8132358911896062,attack_free,benign_fp
37,weak_campaign,veh_06-w07,Challenge_D::Pre_train_D_2.csv::586::test,Pre_train_D_2.csv,Challenge_D,veh_06,0,-1,0.9865319865319864,attack_free,benign_fp
37,weak_campaign,veh_06-w08,OCSLab_Car::gear_dataset.csv::131::test,gear_dataset.csv,OCSLab_Car,veh_06,0,-1,0.6244417377182298,attack_free,benign_fp
37,weak_campaign,veh_06-w09,OCSLab_Car::normal_run_data.txt::259::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.9703613479496548,attack_free,benign_fp
37,weak_campaign,veh_07-w00,OCSLab_Car::normal_run_data.txt::276::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.90580592773041,attack_free,benign_fp
37,weak_campaign,veh_07-w01,OCSLab_Car::RPM_dataset.csv::523::test,RPM_dataset.csv,OCSLab_Car,veh_07,0,-1,0.6090133982947625,attack_free,benign_fp
37,weak_campaign,veh_07-w02,OCSLab_Car::DoS_dataset.csv::613::test,DoS_dataset.csv,OCSLab_Car,veh_07,0,-1,0.6784409257003654,attack_free,benign_fp
37,weak_campaign,veh_07-w03,Challenge_S::Pre_train_S_2.csv::8::test,Pre_train_S_2.csv,Challenge_S,veh_07,0,-1,0.6435185185185185,attack_free,benign_fp
37,weak_campaign,veh_07-w04,Challenge_S::Pre_train_S_2.csv::634::test,Pre_train_S_2.csv,Challenge_S,veh_07,0,-1,0.6898148148148148,attack_free,benign_fp
37,weak_campaign,veh_07-w05,OCSLab_Car::normal_run_data.txt::553::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.9618351603735282,attack_free,benign_fp
37,weak_campaign,veh_07-w06,OCSLab_Car::normal_run_data.txt::160::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.7726349979699554,attack_free,benign_fp
37,weak_campaign,veh_07-w07,OCSLab_Car::normal_run_data.txt::360::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.94884287454324,attack_free,benign_fp
37,weak_campaign,veh_07-w08,OCSLab_Car::normal_run_data.txt::476::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.9663012586276898,attack_free,benign_fp
37,weak_campaign,veh_07-w09,OCSLab_Car::normal_run_data.txt::715::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.8030856678846935,attack_free,benign_fp
37,weak_campaign,veh_08-w00,OCSLab_Car::normal_run_data.txt::768::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.808363784003248,attack_free,benign_fp
37,weak_campaign,veh_08-w01,OCSLab_Car::normal_run_data.txt::418::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.9930978481526592,attack_free,benign_fp
37,weak_campaign,veh_08-w02,OCSLab_Car::normal_run_data.txt::439::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.9183922046285018,attack_free,benign_fp
37,weak_campaign,veh_08-w03,OCSLab_Car::normal_run_data.txt::531::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.94884287454324,attack_free,benign_fp
37,weak_campaign,veh_08-w04,OCSLab_Car::normal_run_data.txt::544::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.9606171335769388,attack_free,benign_fp
37,weak_campaign,veh_08-w05,OCSLab_Car::gear_dataset.csv::304::test,gear_dataset.csv,OCSLab_Car,veh_08,0,-1,0.6488022736500203,attack_free,benign_fp
37,weak_campaign,veh_08-w06,OCSLab_Car::normal_run_data.txt::393::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.9053999187982136,attack_free,benign_fp
37,weak_campaign,veh_08-w07,Challenge_S::Pre_train_S_1.csv::346::test,Pre_train_S_1.csv,Challenge_S,veh_08,0,-1,0.7449494949494949,attack_free,benign_fp
37,weak_campaign,veh_08-w08,Challenge_S::Pre_train_S_2.csv::779::test,Pre_train_S_2.csv,Challenge_S,veh_08,0,-1,0.6881313131313131,attack_free,benign_fp
37,weak_campaign,veh_08-w09,OCSLab_Car::normal_run_data.txt::758::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.85464880227365,attack_free,benign_fp
37,weak_campaign,veh_09-w00,OCSLab_Car::RPM_dataset.csv::607::test,RPM_dataset.csv,OCSLab_Car,veh_09,0,-1,0.903369874137231,attack_free,benign_fp
37,weak_campaign,veh_09-w01,OCSLab_Car::normal_run_data.txt::616::test,normal_run_data.txt,OCSLab_Car,veh_09,0,-1,0.8757612667478685,attack_free,benign_fp
37,weak_campaign,veh_09-w02,Challenge_S::Pre_train_S_0.csv::93::test,Pre_train_S_0.csv,Challenge_S,veh_09,0,-1,0.6868686868686869,attack_free,benign_fp
37,weak_campaign,veh_09-w03,OCSLab_Car::Fuzzy_dataset.csv::191::test,Fuzzy_dataset.csv,OCSLab_Car,veh_09,0,-1,0.5631343889565571,attack_free,benign_fp
37,weak_campaign,veh_09-w04,OCSLab_Car::DoS_dataset.csv::129::test,DoS_dataset.csv,OCSLab_Car,veh_09,0,-1,0.6447421843280552,attack_free,benign_fp
37,weak_campaign,veh_09-w05,OCSLab_Car::gear_dataset.csv::124::test,gear_dataset.csv,OCSLab_Car,veh_09,0,-1,0.6134794965489241,attack_free,benign_fp
37,weak_campaign,veh_09-w06,OCSLab_Car::normal_run_data.txt::507::test,normal_run_data.txt,OCSLab_Car,veh_09,0,-1,0.8107998375964272,attack_free,benign_fp
37,weak_campaign,veh_09-w07,Challenge_D::Pre_train_D_0.csv::234::test,Pre_train_D_0.csv,Challenge_D,veh_09,0,-1,0.8947811447811448,attack_free,benign_fp
37,weak_campaign,veh_09-w08,Challenge_S::Pre_train_S_2.csv::620::test,Pre_train_S_2.csv,Challenge_S,veh_09,0,-1,0.9553872053872052,attack_free,benign_fp
37,weak_campaign,veh_09-w09,Challenge_D::Pre_train_D_0.csv::162::test,Pre_train_D_0.csv,Challenge_D,veh_09,0,-1,0.5538720538720538,attack_free,benign_fp
37,weak_campaign,veh_10-w00,OCSLab_Car::gear_dataset.csv::578::test,gear_dataset.csv,OCSLab_Car,veh_10,0,-1,0.7876573284612262,attack_free,benign_fp
37,weak_campaign,veh_10-w01,OCSLab_Car::normal_run_data.txt::58::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.9918798213560698,attack_free,benign_fp
37,weak_campaign,veh_10-w02,OCSLab_Car::normal_run_data.txt::90::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.8652050345107593,attack_free,benign_fp
37,weak_campaign,veh_10-w03,OCSLab_Car::gear_dataset.csv::167::test,gear_dataset.csv,OCSLab_Car,veh_10,0,-1,0.65814047909054,attack_free,benign_fp
37,weak_campaign,veh_10-w04,OCSLab_Car::Fuzzy_dataset.csv::533::test,Fuzzy_dataset.csv,OCSLab_Car,veh_10,0,-1,0.730004060089322,attack_free,benign_fp
37,weak_campaign,veh_10-w05,OCSLab_Car::DoS_dataset.csv::558::test,DoS_dataset.csv,OCSLab_Car,veh_10,0,-1,0.6605765326837191,attack_free,benign_fp
37,weak_campaign,veh_10-w06,Challenge_S::Pre_train_S_1.csv::763::test,Pre_train_S_1.csv,Challenge_S,veh_10,0,-1,0.5917508417508418,attack_free,benign_fp
37,weak_campaign,veh_10-w07,OCSLab_Car::normal_run_data.txt::306::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.9634591961023142,attack_free,benign_fp
37,weak_campaign,veh_10-w08,OCSLab_Car::normal_run_data.txt::645::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.6853430775477061,attack_free,benign_fp
37,weak_campaign,veh_10-w09,Challenge_S::Pre_train_S_1.csv::762::test,Pre_train_S_1.csv,Challenge_S,veh_10,0,-1,0.9023569023569024,attack_free,benign_fp
37,weak_campaign,veh_11-w00,OCSLab_Car::normal_run_data.txt::421::test,normal_run_data.txt,OCSLab_Car,veh_11,0,-1,0.9634591961023142,attack_free,benign_fp
37,weak_campaign,veh_11-w01,OCSLab_Car::RPM_dataset.csv::116::test,RPM_dataset.csv,OCSLab_Car,veh_11,0,-1,0.6037352821762079,attack_free,benign_fp
37,weak_campaign,veh_11-w02,Challenge_S::Pre_train_S_2.csv::784::test,Pre_train_S_2.csv,Challenge_S,veh_11,0,-1,0.5572390572390572,attack_free,benign_fp
37,weak_campaign,veh_11-w03,OCSLab_Car::normal_run_data.txt::425::test,normal_run_data.txt,OCSLab_Car,veh_11,0,-1,0.95696305318717,attack_free,benign_fp
37,weak_campaign,veh_11-w04,OCSLab_Car::RPM_dataset.csv::126::test,RPM_dataset.csv,OCSLab_Car,veh_11,0,-1,0.7226958993097848,attack_free,benign_fp
37,weak_campaign,veh_11-w05,OCSLab_Car::gear_dataset.csv::513::test,gear_dataset.csv,OCSLab_Car,veh_11,0,-1,0.5676004872107187,attack_free,benign_fp
37,weak_campaign,veh_11-w06,Challenge_D::Pre_train_D_0.csv::285::test,Pre_train_D_0.csv,Challenge_D,veh_11,0,-1,0.9987373737373736,attack_free,benign_fp
37,weak_campaign,veh_11-w07,Challenge_S::Pre_train_S_2.csv::640::test,Pre_train_S_2.csv,Challenge_S,veh_11,0,-1,0.9095117845117844,attack_free,benign_fp
37,weak_campaign,veh_11-w08,Challenge_D::Pre_train_D_2.csv::314::test,Pre_train_D_2.csv,Challenge_D,veh_11,0,-1,0.5652356902356902,attack_free,benign_fp
