campaign_id,attack_type,vehicle_id,window_id,anomaly_score,descriptor_id
CAMP-fuzzy,fuzzy,Hyundai,27490,1.0,EVT-HYU-027490
CAMP-fuzzy,fuzzy,Hyundai,27491,1.0,EVT-HYU-027491
CAMP-fuzzy,fuzzy,Hyundai,27492,1.0,EVT-HYU-027492
CAMP-fuzzy,fuzzy,Hyundai,27493,1.0,EVT-HYU-027493
CAMP-fuzzy,fuzzy,Hyundai,27494,1.0,EVT-HYU-027494
CAMP-fuzzy,fuzzy,Hyundai,27495,1.0,EVT-HYU-027495
CAMP-fuzzy,fuzzy,Hyundai,27496,1.0,EVT-HYU-027496
CAMP-fuzzy,fuzzy,Hyundai,27497,1.0,EVT-HYU-027497
CAMP-fuzzy,fuzzy,Hyundai,27498,1.0,EVT-HYU-027498
CAMP-fuzzy,fuzzy,Hyundai,27499,1.0,EVT-HYU-027499
CAMP-fuzzy,fuzzy,Hyundai,27500,1.0,EVT-HYU-027500
CAMP-fuzzy,fuzzy,Hyundai,27501,1.0,EVT-HYU-027501
CAMP-fuzzy,fuzzy,Hyundai,27502,1.0,EVT-HYU-027502
CAMP-fuzzy,fuzzy,Hyundai,27503,1.0,EVT-HYU-027503
CAMP-fuzzy,fuzzy,Hyundai,27504,1.0,EVT-HYU-027504
CAMP-fuzzy,fuzzy,Hyundai,27505,1.0,EVT-HYU-027505
CAMP-fuzzy,fuzzy,Hyundai,27506,1.0,EVT-HYU-027506
CAMP-fuzzy,fuzzy,Hyundai,27507,1.0,EVT-HYU-027507
CAMP-fuzzy,fuzzy,Hyundai,27508,1.0,EVT-HYU-027508
CAMP-fuzzy,fuzzy,Hyundai,27509,1.0,EVT-HYU-027509
CAMP-fuzzy,fuzzy,Hyundai,27510,1.0,EVT-HYU-027510
CAMP-fuzzy,fuzzy,Hyundai,27511,1.0,EVT-HYU-027511
CAMP-fuzzy,fuzzy,Hyundai,27512,1.0,EVT-HYU-027512
CAMP-fuzzy,fuzzy,Hyundai,27513,1.0,EVT-HYU-027513
CAMP-fuzzy,fuzzy,Hyundai,27514,1.0,EVT-HYU-027514
CAMP-fuzzy,fuzzy,Hyundai,27515,1.0,EVT-HYU-027515
CAMP-fuzzy,fuzzy,Hyundai,27516,1.0,EVT-HYU-027516
CAMP-fuzzy,fuzzy,Hyundai,27517,1.0,EVT-HYU-027517
CAMP-fuzzy,fuzzy,Hyundai,27518,1.0,EVT-HYU-027518
CAMP-fuzzy,fuzzy,Hyundai,27519,1.0,EVT-HYU-027519
CAMP-fuzzy,fuzzy,Hyundai,27520,1.0,EVT-HYU-027520
CAMP-fuzzy,fuzzy,Hyundai,27521,1.0,EVT-HYU-027521
CAMP-fuzzy,fuzzy,Hyundai,27522,1.0,EVT-HYU-027522
CAMP-fuzzy,fuzzy,Hyundai,27523,1.0,EVT-HYU-027523
CAMP-fuzzy,fuzzy,Hyundai,27524,1.0,EVT-HYU-027524
CAMP-fuzzy,fuzzy,Hyundai,27525,1.0,EVT-HYU-027525
CAMP-fuzzy,fuzzy,Hyundai,27526,1.0,EVT-HYU-027526
CAMP-fuzzy,fuzzy,Hyundai,27527,1.0,EVT-HYU-027527
CAMP-fuzzy,fuzzy,Hyundai,27528,1.0,EVT-HYU-027528
CAMP-fuzzy,fuzzy,Hyundai,27529,1.0,EVT-HYU-027529
CAMP-fuzzy,fuzzy,Hyundai,27530,1.0,EVT-HYU-027530
CAMP-fuzzy,fuzzy,Hyundai,27531,1.0,EVT-HYU-027531
CAMP-fuzzy,fuzzy,Hyundai,27532,1.0,EVT-HYU-027532
CAMP-fuzzy,fuzzy,Hyundai,27533,1.0,EVT-HYU-027533
CAMP-fuzzy,fuzzy,Hyundai,27534,1.0,EVT-HYU-027534
CAMP-fuzzy,fuzzy,Hyundai,27535,1.0,EVT-HYU-027535
CAMP-fuzzy,fuzzy,Hyundai,27536,1.0,EVT-HYU-027536
CAMP-fuzzy,fuzzy,Hyundai,27537,1.0,EVT-HYU-027537
CAMP-fuzzy,fuzzy,Hyundai,27538,1.0,EVT-HYU-027538
CAMP-fuzzy,fuzzy,Hyundai,27539,1.0,EVT-HYU-027539
CAMP-fuzzy,fuzzy,Hyundai,27540,1.0,EVT-HYU-027540
CAMP-fuzzy,fuzzy,Hyundai,27541,1.0,EVT-HYU-027541
CAMP-fuzzy,fuzzy,Hyundai,27542,1.0,EVT-HYU-027542
CAMP-fuzzy,fuzzy,Hyundai,27543,1.0,EVT-HYU-027543
CAMP-fuzzy,fuzzy,Hyundai,27544,1.0,EVT-HYU-027544
CAMP-fuzzy,fuzzy,Hyundai,27545,1.0,EVT-HYU-027545
CAMP-fuzzy,fuzzy,Hyundai,27546,1.0,EVT-HYU-027546
CAMP-fuzzy,fuzzy,Hyundai,27547,1.0,EVT-HYU-027547
CAMP-fuzzy,fuzzy,Hyundai,27548,1.0,EVT-HYU-027548
CAMP-fuzzy,fuzzy,Hyundai,27549,1.0,EVT-HYU-027549
CAMP-fuzzy,fuzzy,Hyundai,27550,1.0,EVT-HYU-027550
CAMP-fuzzy,fuzzy,Hyundai,27551,1.0,EVT-HYU-027551
CAMP-fuzzy,fuzzy,Hyundai,27552,1.0,EVT-HYU-027552
CAMP-fuzzy,fuzzy,Hyundai,27553,1.0,EVT-HYU-027553
CAMP-fuzzy,fuzzy,Hyundai,27554,1.0,EVT-HYU-027554
CAMP-fuzzy,fuzzy,Hyundai,27555,1.0,EVT-HYU-027555
CAMP-fuzzy,fuzzy,Hyundai,27556,1.0,EVT-HYU-027556
CAMP-fuzzy,fuzzy,Hyundai,27557,1.0,EVT-HYU-027557
CAMP-fuzzy,fuzzy,Hyundai,27558,1.0,EVT-HYU-027558
CAMP-fuzzy,fuzzy,Hyundai,27559,1.0,EVT-HYU-027559
CAMP-fuzzy,fuzzy,Hyundai,27560,1.0,EVT-HYU-027560
CAMP-fuzzy,fuzzy,Hyundai,27561,1.0,EVT-HYU-027561
CAMP-fuzzy,fuzzy,Hyundai,27562,1.0,EVT-HYU-027562
CAMP-fuzzy,fuzzy,Hyundai,27563,1.0,EVT-HYU-027563
CAMP-fuzzy,fuzzy,Hyundai,27564,1.0,EVT-HYU-027564
CAMP-fuzzy,fuzzy,Hyundai,27565,1.0,EVT-HYU-027565
CAMP-fuzzy,fuzzy,Hyundai,27566,1.0,EVT-HYU-027566
CAMP-fuzzy,fuzzy,Hyundai,27567,1.0,EVT-HYU-027567
CAMP-fuzzy,fuzzy,Hyundai,27568,1.0,EVT-HYU-027568
CAMP-fuzzy,fuzzy,Hyundai,27569,1.0,EVT-HYU-027569
CAMP-fuzzy,fuzzy,Hyundai,27570,1.0,EVT-HYU-027570
CAMP-fuzzy,fuzzy,Hyundai,27571,1.0,EVT-HYU-027571
CAMP-fuzzy,fuzzy,Hyundai,27572,1.0,EVT-HYU-027572
CAMP-fuzzy,fuzzy,Hyundai,27573,1.0,EVT-HYU-027573
CAMP-fuzzy,fuzzy,Hyundai,27574,1.0,EVT-HYU-027574
CAMP-fuzzy,fuzzy,Hyundai,27575,1.0,EVT-HYU-027575
CAMP-fuzzy,fuzzy,Hyundai,27576,1.0,EVT-HYU-027576
CAMP-fuzzy,fuzzy,Hyundai,27577,1.0,EVT-HYU-027577
CAMP-fuzzy,fuzzy,Hyundai,27578,1.0,EVT-HYU-027578
CAMP-fuzzy,fuzzy,Hyundai,27579,1.0,EVT-HYU-027579
CAMP-fuzzy,fuzzy,Hyundai,27580,1.0,EVT-HYU-027580
CAMP-fuzzy,fuzzy,Hyundai,27581,1.0,EVT-HYU-027581
CAMP-fuzzy,fuzzy,Hyundai,27582,1.0,EVT-HYU-027582
CAMP-fuzzy,fuzzy,Hyundai,27583,1.0,EVT-HYU-027583
CAMP-fuzzy,fuzzy,Hyundai,27584,1.0,EVT-HYU-027584
CAMP-fuzzy,fuzzy,Hyundai,27585,1.0,EVT-HYU-027585
CAMP-fuzzy,fuzzy,Hyundai,27586,1.0,EVT-HYU-027586
CAMP-fuzzy,fuzzy,Hyundai,27587,1.0,EVT-HYU-027587
CAMP-fuzzy,fuzzy,Hyundai,27588,1.0,EVT-HYU-027588
CAMP-fuzzy,fuzzy,Hyundai,27589,1.0,EVT-HYU-027589
CAMP-fuzzy,fuzzy,Hyundai,27590,1.0,EVT-HYU-027590
CAMP-fuzzy,fuzzy,Hyundai,27591,1.0,EVT-HYU-027591
CAMP-fuzzy,fuzzy,Hyundai,27592,1.0,EVT-HYU-027592
CAMP-fuzzy,fuzzy,Hyundai,27593,1.0,EVT-HYU-027593
CAMP-fuzzy,fuzzy,Hyundai,27594,1.0,EVT-HYU-027594
CAMP-fuzzy,fuzzy,Hyundai,27595,1.0,EVT-HYU-027595
CAMP-fuzzy,fuzzy,Hyundai,27596,1.0,EVT-HYU-027596
CAMP-fuzzy,fuzzy,Hyundai,27597,1.0,EVT-HYU-027597
CAMP-fuzzy,fuzzy,Hyundai,27598,1.0,EVT-HYU-027598
CAMP-fuzzy,fuzzy,Hyundai,27599,1.0,EVT-HYU-027599
CAMP-fuzzy,fuzzy,Hyundai,27600,1.0,EVT-HYU-027600
CAMP-fuzzy,fuzzy,Hyundai,27601,1.0,EVT-HYU-027601
CAMP-fuzzy,fuzzy,Hyundai,27602,1.0,EVT-HYU-027602
CAMP-fuzzy,fuzzy,Hyundai,27603,1.0,EVT-HYU-027603
CAMP-fuzzy,fuzzy,Hyundai,27604,1.0,EVT-HYU-027604
CAMP-fuzzy,fuzzy,Hyundai,27605,1.0,EVT-HYU-027605
CAMP-fuzzy,fuzzy,Hyundai,27606,1.0,EVT-HYU-027606
CAMP-fuzzy,fuzzy,Hyundai,27607,1.0,EVT-HYU-027607
CAMP-fuzzy,fuzzy,Hyundai,27608,1.0,EVT-HYU-027608
CAMP-fuzzy,fuzzy,Hyundai,27609,1.0,EVT-HYU-027609
CAMP-fuzzy,fuzzy,Hyundai,27610,1.0,EVT-HYU-027610
CAMP-fuzzy,fuzzy,Hyundai,27611,1.0,EVT-HYU-027611
CAMP-fuzzy,fuzzy,Hyundai,27612,1.0,EVT-HYU-027612
CAMP-fuzzy,fuzzy,Hyundai,27613,1.0,EVT-HYU-027613
CAMP-fuzzy,fuzzy,Hyundai,27614,1.0,EVT-HYU-027614
CAMP-fuzzy,fuzzy,Hyundai,27615,1.0,EVT-HYU-027615
CAMP-fuzzy,fuzzy,Hyundai,27616,1.0,EVT-HYU-027616
CAMP-fuzzy,fuzzy,Hyundai,27617,1.0,EVT-HYU-027617
CAMP-fuzzy,fuzzy,Hyundai,27618,1.0,EVT-HYU-027618
CAMP-fuzzy,fuzzy,Hyundai,27619,1.0,EVT-HYU-027619
CAMP-fuzzy,fuzzy,Hyundai,27620,1.0,EVT-HYU-027620
CAMP-fuzzy,fuzzy,Hyundai,27621,1.0,EVT-HYU-027621
CAMP-fuzzy,fuzzy,Hyundai,27622,1.0,EVT-HYU-027622
CAMP-fuzzy,fuzzy,Hyundai,27623,1.0,EVT-HYU-027623
CAMP-fuzzy,fuzzy,Hyundai,27624,1.0,EVT-HYU-027624
CAMP-fuzzy,fuzzy,Hyundai,27625,1.0,EVT-HYU-027625
CAMP-fuzzy,fuzzy,Hyundai,27626,1.0,EVT-HYU-027626
CAMP-fuzzy,fuzzy,Hyundai,27627,1.0,EVT-HYU-027627
CAMP-fuzzy,fuzzy,Hyundai,27628,1.0,EVT-HYU-027628
CAMP-fuzzy,fuzzy,Hyundai,27629,1.0,EVT-HYU-027629
CAMP-fuzzy,fuzzy,Hyundai,27630,1.0,EVT-HYU-027630
CAMP-fuzzy,fuzzy,Hyundai,27631,1.0,EVT-HYU-027631
CAMP-fuzzy,fuzzy,Hyundai,27632,1.0,EVT-HYU-027632
CAMP-fuzzy,fuzzy,Hyundai,27633,1.0,EVT-HYU-027633
CAMP-fuzzy,fuzzy,Hyundai,27634,1.0,EVT-HYU-027634
CAMP-fuzzy,fuzzy,Hyundai,27635,1.0,EVT-HYU-027635
CAMP-fuzzy,fuzzy,Hyundai,27636,1.0,EVT-HYU-027636
CAMP-fuzzy,fuzzy,Hyundai,27637,1.0,EVT-HYU-027637
CAMP-fuzzy,fuzzy,Hyundai,27638,1.0,EVT-HYU-027638
CAMP-fuzzy,fuzzy,Hyundai,27639,1.0,EVT-HYU-027639
CAMP-fuzzy,fuzzy,Hyundai,27640,1.0,EVT-HYU-027640
CAMP-fuzzy,fuzzy,Hyundai,27641,1.0,EVT-HYU-027641
CAMP-fuzzy,fuzzy,Hyundai,27642,1.0,EVT-HYU-027642
CAMP-fuzzy,fuzzy,Hyundai,27643,1.0,EVT-HYU-027643
CAMP-fuzzy,fuzzy,Hyundai,27644,1.0,EVT-HYU-027644
CAMP-fuzzy,fuzzy,Hyundai,27645,1.0,EVT-HYU-027645
CAMP-fuzzy,fuzzy,Hyundai,27646,1.0,EVT-HYU-027646
CAMP-fuzzy,fuzzy,Hyundai,27647,1.0,EVT-HYU-027647
CAMP-fuzzy,fuzzy,Hyundai,27648,1.0,EVT-HYU-027648
CAMP-fuzzy,fuzzy,Hyundai,27649,1.0,EVT-HYU-027649
CAMP-fuzzy,fuzzy,Hyundai,27650,1.0,EVT-HYU-027650
CAMP-fuzzy,fuzzy,Hyundai,27651,1.0,EVT-HYU-027651
CAMP-fuzzy,fuzzy,Hyundai,27652,1.0,EVT-HYU-027652
CAMP-fuzzy,fuzzy,Hyundai,27653,1.0,EVT-HYU-027653
CAMP-fuzzy,fuzzy,Hyundai,27654,1.0,EVT-HYU-027654
CAMP-fuzzy,fuzzy,Hyundai,27655,1.0,EVT-HYU-027655
CAMP-fuzzy,fuzzy,Hyundai,27656,1.0,EVT-HYU-027656
CAMP-fuzzy,fuzzy,Hyundai,27657,1.0,EVT-HYU-027657
CAMP-fuzzy,fuzzy,Hyundai,27658,1.0,EVT-HYU-027658
CAMP-fuzzy,fuzzy,Hyundai,27659,1.0,EVT-HYU-027659
CAMP-fuzzy,fuzzy,Hyundai,27660,1.0,EVT-HYU-027660
CAMP-fuzzy,fuzzy,Hyundai,27661,1.0,EVT-HYU-027661
CAMP-fuzzy,fuzzy,Hyundai,27662,1.0,EVT-HYU-027662
CAMP-fuzzy,fuzzy,Hyundai,27663,1.0,EVT-HYU-027663
CAMP-fuzzy,fuzzy,Hyundai,27664,1.0,EVT-HYU-027664
CAMP-fuzzy,fuzzy,Hyundai,27665,1.0,EVT-HYU-027665
CAMP-fuzzy,fuzzy,Hyundai,27666,1.0,EVT-HYU-027666
CAMP-fuzzy,fuzzy,Hyundai,27667,1.0,EVT-HYU-027667
CAMP-fuzzy,fuzzy,Hyundai,27668,1.0,EVT-HYU-027668
CAMP-fuzzy,fuzzy,Hyundai,27669,1.0,EVT-HYU-027669
CAMP-fuzzy,fuzzy,Hyundai,27670,1.0,EVT-HYU-027670
CAMP-fuzzy,fuzzy,Hyundai,27671,1.0,EVT-HYU-027671
CAMP-fuzzy,fuzzy,Hyundai,27672,1.0,EVT-HYU-027672
CAMP-fuzzy,fuzzy,Hyundai,27673,1.0,EVT-HYU-027673
CAMP-fuzzy,fuzzy,Hyundai,27674,1.0,EVT-HYU-027674
CAMP-fuzzy,fuzzy,Hyundai,27675,1.0,EVT-HYU-027675
CAMP-fuzzy,fuzzy,Hyundai,27676,1.0,EVT-HYU-027676
CAMP-fuzzy,fuzzy,Hyundai,27677,1.0,EVT-HYU-027677
CAMP-fuzzy,fuzzy,Hyundai,27678,1.0,EVT-HYU-027678
CAMP-fuzzy,fuzzy,Hyundai,27679,1.0,EVT-HYU-027679
CAMP-fuzzy,fuzzy,Hyundai,27680,1.0,EVT-HYU-027680
CAMP-fuzzy,fuzzy,Hyundai,27681,1.0,EVT-HYU-027681
CAMP-fuzzy,fuzzy,Hyundai,27682,1.0,EVT-HYU-027682
CAMP-fuzzy,fuzzy,Hyundai,27683,1.0,EVT-HYU-027683
CAMP-fuzzy,fuzzy,Hyundai,27684,1.0,EVT-HYU-027684
CAMP-fuzzy,fuzzy,Hyundai,27685,1.0,EVT-HYU-027685
CAMP-fuzzy,fuzzy,Hyundai,27686,1.0,EVT-HYU-027686
CAMP-fuzzy,fuzzy,Hyundai,27687,1.0,EVT-HYU-027687
CAMP-fuzzy,fuzzy,Hyundai,27688,1.0,EVT-HYU-027688
CAMP-fuzzy,fuzzy,Hyundai,27689,1.0,EVT-HYU-027689
CAMP-fuzzy,fuzzy,Hyundai,27690,1.0,EVT-HYU-027690
CAMP-fuzzy,fuzzy,Hyundai,27691,1.0,EVT-HYU-027691
CAMP-fuzzy,fuzzy,Hyundai,27692,1.0,EVT-HYU-027692
CAMP-fuzzy,fuzzy,Hyundai,27693,1.0,EVT-HYU-027693
CAMP-fuzzy,fuzzy,Hyundai,27694,1.0,EVT-HYU-027694
CAMP-fuzzy,fuzzy,Hyundai,27695,1.0,EVT-HYU-027695
CAMP-fuzzy,fuzzy,Hyundai,27696,1.0,EVT-HYU-027696
CAMP-fuzzy,fuzzy,Hyundai,27697,1.0,EVT-HYU-027697
CAMP-fuzzy,fuzzy,Hyundai,27698,1.0,EVT-HYU-027698
CAMP-fuzzy,fuzzy,Hyundai,27699,1.0,EVT-HYU-027699
CAMP-fuzzy,fuzzy,Hyundai,27700,1.0,EVT-HYU-027700
CAMP-fuzzy,fuzzy,Hyundai,27701,1.0,EVT-HYU-027701
CAMP-fuzzy,fuzzy,Hyundai,27702,1.0,EVT-HYU-027702
CAMP-fuzzy,fuzzy,Hyundai,27703,1.0,EVT-HYU-027703
CAMP-fuzzy,fuzzy,Hyundai,27704,1.0,EVT-HYU-027704
CAMP-fuzzy,fuzzy,Hyundai,27705,1.0,EVT-HYU-027705
CAMP-fuzzy,fuzzy,Hyundai,27706,1.0,EVT-HYU-027706
CAMP-fuzzy,fuzzy,Hyundai,27707,1.0,EVT-HYU-027707
CAMP-fuzzy,fuzzy,Hyundai,27708,1.0,EVT-HYU-027708
CAMP-fuzzy,fuzzy,Hyundai,27709,1.0,EVT-HYU-027709
CAMP-fuzzy,fuzzy,Hyundai,27710,1.0,EVT-HYU-027710
CAMP-fuzzy,fuzzy,Hyundai,27711,1.0,EVT-HYU-027711
CAMP-fuzzy,fuzzy,Hyundai,27712,1.0,EVT-HYU-027712
CAMP-fuzzy,fuzzy,Hyundai,27713,1.0,EVT-HYU-027713
CAMP-fuzzy,fuzzy,Hyundai,27714,1.0,EVT-HYU-027714
CAMP-fuzzy,fuzzy,Hyundai,27715,1.0,EVT-HYU-027715
CAMP-fuzzy,fuzzy,Hyundai,27716,1.0,EVT-HYU-027716
CAMP-fuzzy,fuzzy,Hyundai,27717,1.0,EVT-HYU-027717
CAMP-fuzzy,fuzzy,Hyundai,27718,1.0,EVT-HYU-027718
CAMP-fuzzy,fuzzy,Hyundai,27719,1.0,EVT-HYU-027719
CAMP-fuzzy,fuzzy,Hyundai,27720,1.0,EVT-HYU-027720
CAMP-fuzzy,fuzzy,Hyundai,27721,1.0,EVT-HYU-027721
CAMP-fuzzy,fuzzy,Hyundai,27722,1.0,EVT-HYU-027722
CAMP-fuzzy,fuzzy,Hyundai,27723,1.0,EVT-HYU-027723
CAMP-fuzzy,fuzzy,Hyundai,27724,1.0,EVT-HYU-027724
CAMP-fuzzy,fuzzy,Hyundai,27725,1.0,EVT-HYU-027725
CAMP-fuzzy,fuzzy,Hyundai,27726,1.0,EVT-HYU-027726
CAMP-fuzzy,fuzzy,Hyundai,27727,1.0,EVT-HYU-027727
CAMP-fuzzy,fuzzy,Hyundai,27728,1.0,EVT-HYU-027728
CAMP-fuzzy,fuzzy,Hyundai,27729,1.0,EVT-HYU-027729
CAMP-fuzzy,fuzzy,Hyundai,27730,1.0,EVT-HYU-027730
CAMP-fuzzy,fuzzy,Hyundai,27731,1.0,EVT-HYU-027731
CAMP-fuzzy,fuzzy,Hyundai,27732,1.0,EVT-HYU-027732
CAMP-fuzzy,fuzzy,Hyundai,27733,1.0,EVT-HYU-027733
CAMP-fuzzy,fuzzy,Hyundai,27734,1.0,EVT-HYU-027734
CAMP-fuzzy,fuzzy,Hyundai,27735,1.0,EVT-HYU-027735
CAMP-fuzzy,fuzzy,Hyundai,27736,1.0,EVT-HYU-027736
CAMP-fuzzy,fuzzy,Hyundai,27737,1.0,EVT-HYU-027737
CAMP-fuzzy,fuzzy,Hyundai,27738,1.0,EVT-HYU-027738
CAMP-fuzzy,fuzzy,Hyundai,27739,1.0,EVT-HYU-027739
CAMP-fuzzy,fuzzy,Hyundai,27740,1.0,EVT-HYU-027740
CAMP-fuzzy,fuzzy,Hyundai,27741,1.0,EVT-HYU-027741
CAMP-fuzzy,fuzzy,Hyundai,27742,1.0,EVT-HYU-027742
CAMP-fuzzy,fuzzy,Hyundai,27743,1.0,EVT-HYU-027743
CAMP-fuzzy,fuzzy,Hyundai,27744,1.0,EVT-HYU-027744
CAMP-fuzzy,fuzzy,Hyundai,27745,1.0,EVT-HYU-027745
CAMP-fuzzy,fuzzy,Hyundai,27746,1.0,EVT-HYU-027746
CAMP-fuzzy,fuzzy,Hyundai,27747,1.0,EVT-HYU-027747
CAMP-fuzzy,fuzzy,Hyundai,27748,1.0,EVT-HYU-027748
CAMP-fuzzy,fuzzy,Hyundai,27749,1.0,EVT-HYU-027749
CAMP-fuzzy,fuzzy,Hyundai,27750,1.0,EVT-HYU-027750
CAMP-fuzzy,fuzzy,Hyundai,27751,1.0,EVT-HYU-027751
CAMP-fuzzy,fuzzy,Hyundai,27752,1.0,EVT-HYU-027752
CAMP-fuzzy,fuzzy,Hyundai,27753,1.0,EVT-HYU-027753
CAMP-fuzzy,fuzzy,Hyundai,27754,1.0,EVT-HYU-027754
CAMP-fuzzy,fuzzy,Hyundai,27755,1.0,EVT-HYU-027755
CAMP-fuzzy,fuzzy,Hyundai,27756,1.0,EVT-HYU-027756
CAMP-fuzzy,fuzzy,Hyundai,27757,1.0,EVT-HYU-027757
CAMP-fuzzy,fuzzy,Hyundai,27758,1.0,EVT-HYU-027758
CAMP-fuzzy,fuzzy,Hyundai,27759,1.0,EVT-HYU-027759
CAMP-fuzzy,fuzzy,Hyundai,27760,1.0,EVT-HYU-027760
CAMP-fuzzy,fuzzy,Hyundai,27761,1.0,EVT-HYU-027761
CAMP-fuzzy,fuzzy,Hyundai,27762,1.0,EVT-HYU-027762
CAMP-fuzzy,fuzzy,Hyundai,27763,1.0,EVT-HYU-027763
CAMP-fuzzy,fuzzy,Hyundai,27764,1.0,EVT-HYU-027764
CAMP-fuzzy,fuzzy,Hyundai,27765,1.0,EVT-HYU-027765
CAMP-fuzzy,fuzzy,Hyundai,27766,1.0,EVT-HYU-027766
CAMP-fuzzy,fuzzy,Hyundai,27767,1.0,EVT-HYU-027767
CAMP-fuzzy,fuzzy,Hyundai,27768,1.0,EVT-HYU-027768
CAMP-fuzzy,fuzzy,Hyundai,27769,1.0,EVT-HYU-027769
CAMP-fuzzy,fuzzy,Hyundai,27770,1.0,EVT-HYU-027770
CAMP-fuzzy,fuzzy,Hyundai,27771,1.0,EVT-HYU-027771
CAMP-fuzzy,fuzzy,Hyundai,27772,1.0,EVT-HYU-027772
CAMP-fuzzy,fuzzy,Hyundai,27773,1.0,EVT-HYU-027773
CAMP-fuzzy,fuzzy,Hyundai,27774,0.891636,EVT-HYU-027774
CAMP-fuzzy,fuzzy,Hyundai,27775,0.942899,EVT-HYU-027775
CAMP-fuzzy,fuzzy,Hyundai,27776,0.876676,EVT-HYU-027776
CAMP-fuzzy,fuzzy,Hyundai,27777,0.894463,EVT-HYU-027777
CAMP-fuzzy,fuzzy,Hyundai,27778,0.595731,EVT-HYU-027778
CAMP-fuzzy,fuzzy,Hyundai,27779,0.983216,EVT-HYU-027779
CAMP-fuzzy,fuzzy,Hyundai,27780,0.639971,EVT-HYU-027780
CAMP-fuzzy,fuzzy,Hyundai,27781,0.965976,EVT-HYU-027781
CAMP-fuzzy,fuzzy,Hyundai,27782,0.886071,EVT-HYU-027782
CAMP-fuzzy,fuzzy,Hyundai,27783,0.947916,EVT-HYU-027783
CAMP-fuzzy,fuzzy,Hyundai,27786,0.848764,EVT-HYU-027786
CAMP-fuzzy,fuzzy,Hyundai,27787,0.614886,EVT-HYU-027787
CAMP-fuzzy,fuzzy,Hyundai,27788,0.695339,EVT-HYU-027788
CAMP-fuzzy,fuzzy,Hyundai,27789,0.87248,EVT-HYU-027789
CAMP-fuzzy,fuzzy,Hyundai,27790,0.666241,EVT-HYU-027790
CAMP-fuzzy,fuzzy,Hyundai,27793,0.662136,EVT-HYU-027793
CAMP-fuzzy,fuzzy,Hyundai,27794,0.838092,EVT-HYU-027794
CAMP-fuzzy,fuzzy,Hyundai,27795,0.772599,EVT-HYU-027795
CAMP-fuzzy,fuzzy,Hyundai,27796,0.714312,EVT-HYU-027796
CAMP-fuzzy,fuzzy,Hyundai,27797,0.762109,EVT-HYU-027797
CAMP-fuzzy,fuzzy,Hyundai,27798,0.827055,EVT-HYU-027798
CAMP-fuzzy,fuzzy,Hyundai,27800,0.943081,EVT-HYU-027800
CAMP-fuzzy,fuzzy,Hyundai,27801,0.73666,EVT-HYU-027801
CAMP-fuzzy,fuzzy,Hyundai,27802,0.919365,EVT-HYU-027802
CAMP-fuzzy,fuzzy,Hyundai,27804,0.89948,EVT-HYU-027804
CAMP-fuzzy,fuzzy,Hyundai,27805,0.932865,EVT-HYU-027805
CAMP-fuzzy,fuzzy,Hyundai,27806,0.956764,EVT-HYU-027806
CAMP-fuzzy,fuzzy,Hyundai,27807,0.796589,EVT-HYU-027807
CAMP-fuzzy,fuzzy,Hyundai,27808,0.64517,EVT-HYU-027808
CAMP-fuzzy,fuzzy,Hyundai,27811,0.835173,EVT-HYU-027811
CAMP-fuzzy,fuzzy,Hyundai,27812,0.622822,EVT-HYU-027812
CAMP-fuzzy,fuzzy,Hyundai,27813,0.955943,EVT-HYU-027813
CAMP-fuzzy,fuzzy,Hyundai,27814,0.748335,EVT-HYU-027814
CAMP-fuzzy,fuzzy,Hyundai,27815,0.822859,EVT-HYU-027815
CAMP-fuzzy,fuzzy,Hyundai,27816,0.625103,EVT-HYU-027816
CAMP-fuzzy,fuzzy,Hyundai,27818,0.891727,EVT-HYU-027818
CAMP-fuzzy,fuzzy,Hyundai,27819,0.791024,EVT-HYU-027819
CAMP-fuzzy,fuzzy,Hyundai,27820,0.921281,EVT-HYU-027820
CAMP-fuzzy,fuzzy,Hyundai,27822,0.981301,EVT-HYU-027822
CAMP-fuzzy,fuzzy,Hyundai,27825,0.784001,EVT-HYU-027825
CAMP-fuzzy,fuzzy,Hyundai,27826,0.721427,EVT-HYU-027826
CAMP-fuzzy,fuzzy,Hyundai,27827,0.693058,EVT-HYU-027827
CAMP-fuzzy,fuzzy,Hyundai,27829,0.823041,EVT-HYU-027829
CAMP-fuzzy,fuzzy,Hyundai,27831,0.910882,EVT-HYU-027831
CAMP-fuzzy,fuzzy,Hyundai,27832,0.935145,EVT-HYU-027832
CAMP-fuzzy,fuzzy,Hyundai,27833,0.571924,EVT-HYU-027833
CAMP-fuzzy,fuzzy,Hyundai,27834,0.863997,EVT-HYU-027834
CAMP-fuzzy,fuzzy,Hyundai,27836,0.924747,EVT-HYU-027836
CAMP-fuzzy,fuzzy,Hyundai,27837,0.946091,EVT-HYU-027837
CAMP-fuzzy,fuzzy,Hyundai,27838,0.844477,EVT-HYU-027838
CAMP-fuzzy,fuzzy,Hyundai,27839,0.892913,EVT-HYU-027839
CAMP-fuzzy,fuzzy,Hyundai,27840,0.93852,EVT-HYU-027840
CAMP-fuzzy,fuzzy,Hyundai,27841,0.911703,EVT-HYU-027841
CAMP-fuzzy,fuzzy,Hyundai,27843,0.941531,EVT-HYU-027843
CAMP-fuzzy,fuzzy,Hyundai,27844,0.659765,EVT-HYU-027844
