seed,scenario,event_id,vehicle_id,source_window_uid,gt_campaign_id,is_attack,physical_vehicle,source_trace
23,unrelated_incidents,ben_00-w09,ben_00,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::605,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_01-w00,ben_01,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::6727,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_01-w01,ben_01,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::2328,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_01-w02,ben_01,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::311,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_01-w03,ben_01,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::63,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_01-w04,ben_01,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1248,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_01-w05,ben_01,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::678,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_01-w06,ben_01,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4717,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_01-w07,ben_01,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::699,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_01-w08,ben_01,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::279,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_01-w09,ben_01,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8807,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w00,ben_02,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4776,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w01,ben_02,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::918,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_02-w02,ben_02,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::1069,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_02-w03,ben_02,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8964,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w04,ben_02,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::1287,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w05,ben_02,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::422,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w06,ben_02,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::1298,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w07,ben_02,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::662,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w08,ben_02,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::165,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_02-w09,ben_02,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8097,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w00,ben_03,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1300,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w01,ben_03,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::67,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w02,ben_03,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5838,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w03,ben_03,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4732,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w04,ben_03,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8943,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w05,ben_03,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1075,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w06,ben_03,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::296,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_03-w07,ben_03,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::1016,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_03-w08,ben_03,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::811,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_03-w09,ben_03,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5719,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_04-w00,ben_04,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::74,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_04-w01,ben_04,Chevrolet::Malfunction_CHEVROLET_Spark_train.csv::Chevrolet::Malfunction_CHEVROLET_Spark_train.csv::seg_test::101,-1,0,Chevrolet,Malfunction_CHEVROLET_Spark_train.csv
23,unrelated_incidents,ben_04-w02,ben_04,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::6935,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_04-w03,ben_04,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::1185,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_04-w04,ben_04,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::5,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_04-w05,ben_04,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::21,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_04-w06,ben_04,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::6739,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_04-w07,ben_04,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::121,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_04-w08,ben_04,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4398,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_04-w09,ben_04,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::3635,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_05-w00,ben_05,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::572,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_05-w01,ben_05,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1001,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_05-w02,ben_05,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8186,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_05-w03,ben_05,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::929,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_05-w04,ben_05,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::541,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_05-w05,ben_05,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::784,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_05-w06,ben_05,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5747,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_05-w07,ben_05,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::1257,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_05-w08,ben_05,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::568,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_05-w09,ben_05,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::2,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_06-w00,ben_06,Chevrolet::Flooding_CHEVROLET_Spark_train.csv::Chevrolet::Flooding_CHEVROLET_Spark_train.csv::seg_test::219,-1,0,Chevrolet,Flooding_CHEVROLET_Spark_train.csv
23,unrelated_incidents,ben_06-w01,ben_06,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::664,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_06-w02,ben_06,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::6806,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_06-w03,ben_06,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::2198,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_06-w04,ben_06,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::7833,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_06-w05,ben_06,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::7846,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_06-w06,ben_06,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::267,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_06-w07,ben_06,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::1696,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_06-w08,ben_06,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::461,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_06-w09,ben_06,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::233,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_07-w00,ben_07,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::574,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_07-w01,ben_07,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::7808,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_07-w02,ben_07,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::19,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_07-w03,ben_07,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1357,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_07-w04,ben_07,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::1032,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_07-w05,ben_07,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::1197,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_07-w06,ben_07,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::1606,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_07-w07,ben_07,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::52,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_07-w08,ben_07,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::280,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_07-w09,ben_07,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5780,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_08-w00,ben_08,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::122,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_08-w01,ben_08,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5896,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_08-w02,ben_08,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::6,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_08-w03,ben_08,Chevrolet::Flooding_CHEVROLET_Spark_train.csv::Chevrolet::Flooding_CHEVROLET_Spark_train.csv::seg_test::201,-1,0,Chevrolet,Flooding_CHEVROLET_Spark_train.csv
23,unrelated_incidents,ben_08-w04,ben_08,Chevrolet::Attack_free_CHEVROLET_Spark_train.csv::Chevrolet::Attack_free_CHEVROLET_Spark_train.csv::seg_test::149,-1,0,Chevrolet,Attack_free_CHEVROLET_Spark_train.csv
23,unrelated_incidents,ben_08-w05,ben_08,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::2111,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_08-w06,ben_08,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::1158,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_08-w07,ben_08,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::9054,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_08-w08,ben_08,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::1119,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_08-w09,ben_08,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::344,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_09-w00,ben_09,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::2386,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w01,ben_09,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8153,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w02,ben_09,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::9,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w03,ben_09,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8785,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w04,ben_09,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::689,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_09-w05,ben_09,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::23,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_09-w06,ben_09,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::726,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w07,ben_09,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::231,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w08,ben_09,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_09-w09,ben_09,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8896,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w00,ben_10,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4573,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w01,ben_10,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::8869,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w02,ben_10,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::127,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_10-w03,ben_10,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::384,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w04,ben_10,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5768,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w05,ben_10,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5788,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w06,ben_10,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::1180,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_10-w07,ben_10,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::9097,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w08,ben_10,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::2360,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_10-w09,ben_10,Chevrolet::Malfunction_CHEVROLET_Spark_train.csv::Chevrolet::Malfunction_CHEVROLET_Spark_train.csv::seg_test::120,-1,0,Chevrolet,Malfunction_CHEVROLET_Spark_train.csv
23,unrelated_incidents,ben_11-w00,ben_11,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::135,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_11-w01,ben_11,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::3290,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_11-w02,ben_11,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::9011,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_11-w03,ben_11,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::943,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_11-w04,ben_11,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1355,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_11-w05,ben_11,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::3340,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_11-w06,ben_11,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::1628,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_11-w07,ben_11,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::149,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_11-w08,ben_11,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::9194,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_11-w09,ben_11,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::5660,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_12-w00,ben_12,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::524,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_12-w01,ben_12,Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::Hyundai::Fuzzy_HYUNDAI_Sonata_train.csv::full_trace::178,-1,0,Hyundai,Fuzzy_HYUNDAI_Sonata_train.csv
23,unrelated_incidents,ben_12-w02,ben_12,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::1251,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_12-w03,ben_12,Kia::Attack_free_KIA_Soul_train.csv::Kia::Attack_free_KIA_Soul_train.csv::seg_test::1309,-1,0,Kia,Attack_free_KIA_Soul_train.csv
23,unrelated_incidents,ben_12-w04,ben_12,Hyundai::Attack_free_HY_Sonata_train.csv::Hyundai::Attack_free_HY_Sonata_train.csv::seg_test::166,-1,0,Hyundai,Attack_free_HY_Sonata_train.csv
23,unrelated_incidents,ben_12-w05,ben_12,Chevrolet::Attack_free_CHEVROLET_Spark_train.csv::Chevrolet::Attack_free_CHEVROLET_Spark_train.csv::seg_test::247,-1,0,Chevrolet,Attack_free_CHEVROLET_Spark_train.csv
23,unrelated_incidents,ben_12-w06,ben_12,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::4612,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
23,unrelated_incidents,ben_12-w07,ben_12,Kia::Fuzzy_dataset_KIA_Soul_train.csv::Kia::Fuzzy_dataset_KIA_Soul_train.csv::full_trace::1089,-1,0,Kia,Fuzzy_dataset_KIA_Soul_train.csv
