source,target,similarity,edge_type,cross_vehicle,temporal_edge
EVT-CHE-00000058,EVT-CHE-00000155,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000155,EVT-CHE-00000272,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-SUB-00000359,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-CHE-00000273,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-CHE-00000274,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-CHE-00000252,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-CHE-00000254,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-CHE-00000271,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-CHE-00000260,1.0,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-CHE-00000263,1.0,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000366,1.0,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000357,1.0,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000371,1.0,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000159,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000159,EVT-SUB-00000362,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000159,EVT-SUB-00000363,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-CHE-00000159,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000160,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000160,EVT-SUB-00000368,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000160,EVT-SUB-00000362,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000161,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000161,EVT-CHE-00000255,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000161,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000053,EVT-CHE-00000161,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000161,EVT-CHE-00000261,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-CHE-00000253,1.0,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-SUB-00000358,1.0,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-SUB-00000351,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-CHE-00000271,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000162,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000163,EVT-CHE-00000263,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-CHE-00000163,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-CHE-00000163,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000163,EVT-CHE-00000260,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000164,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000164,EVT-SUB-00000362,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000164,EVT-SUB-00000358,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000164,EVT-CHE-00000272,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000164,EVT-CHE-00000270,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-CHE-00000251,1.0,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-CHE-00000254,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-SUB-00000374,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-SUB-00000369,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000166,EVT-SUB-00000370,1.0,behavioural_similarity,True,False
EVT-CHE-00000166,EVT-SUB-00000358,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000167,EVT-SUB-00000355,1.0,behavioural_similarity,True,False
EVT-CHE-00000167,EVT-SUB-00000360,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-CHE-00000256,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-CHE-00000260,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-CHE-00000263,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-CHE-00000265,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-SUB-00000351,1.0,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-CHE-00000271,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-CHE-00000169,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-SUB-00000369,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-CHE-00000269,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-CHE-00000251,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000171,EVT-CHE-00000272,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000172,EVT-CHE-00000273,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000172,EVT-CHE-00000272,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000172,EVT-SUB-00000359,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000172,EVT-CHE-00000274,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000173,EVT-SUB-00000370,1.0,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000173,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000054,EVT-CHE-00000173,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000173,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-CHE-00000174,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000174,EVT-SUB-00000353,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000174,EVT-CHE-00000254,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000068,EVT-CHE-00000174,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000174,EVT-SUB-00000371,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000175,EVT-SUB-00000355,1.0,behavioural_similarity,True,False
EVT-CHE-00000175,EVT-SUB-00000360,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000175,EVT-SUB-00000370,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000176,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000176,EVT-SUB-00000386,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000176,EVT-CHE-00000285,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000176,EVT-SUB-00000379,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000178,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000178,EVT-SUB-00000385,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-CHE-00000178,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000178,EVT-CHE-00000278,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000179,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000179,EVT-CHE-00000279,1.0,behavioural_similarity,True,False
EVT-CHE-00000179,EVT-SUB-00000386,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-CHE-00000284,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-CHE-00000281,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000181,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000181,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000181,EVT-CHE-00000287,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-CHE-00000181,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000181,EVT-CHE-00000277,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000182,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000182,EVT-CHE-00000278,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000182,EVT-SUB-00000385,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000183,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000183,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000087,EVT-CHE-00000183,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000183,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000183,EVT-CHE-00000281,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000184,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000184,EVT-SUB-00000377,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000184,EVT-CHE-00000286,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000184,EVT-CHE-00000282,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000283,1.0,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000279,1.0,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-CHE-00000186,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000186,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000186,EVT-CHE-00000287,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000186,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000186,EVT-SUB-00000385,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000187,EVT-SUB-00000384,1.0,behavioural_similarity,True,False
EVT-CHE-00000187,EVT-CHE-00000278,1.0,behavioural_similarity,True,False
EVT-CHE-00000187,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000187,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000251,EVT-CHE-00000254,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000251,EVT-CHE-00000269,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000252,EVT-CHE-00000254,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000251,EVT-CHE-00000252,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000253,EVT-CHE-00000271,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000251,EVT-CHE-00000253,0.9999997615814209,behavioural_similarity,False,False
EVT-CHE-00000255,EVT-CHE-00000261,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000255,EVT-CHE-00000269,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000256,EVT-CHE-00000265,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000256,EVT-CHE-00000260,0.9999995231628418,behavioural_similarity,False,False
EVT-CHE-00000257,EVT-CHE-00000267,1.0,behavioural_similarity,False,False
EVT-CHE-00000257,EVT-CHE-00000263,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000258,EVT-CHE-00000266,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000258,EVT-CHE-00000268,0.9999997615814209,behavioural_similarity,False,False
EVT-CHE-00000259,EVT-CHE-00000262,0.9999997615814209,behavioural_similarity,False,False
EVT-CHE-00000259,EVT-CHE-00000260,0.9999996423721313,behavioural_similarity,False,False
EVT-CHE-00000260,EVT-CHE-00000263,1.0,behavioural_similarity,False,False
EVT-CHE-00000257,EVT-CHE-00000260,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000261,EVT-CHE-00000267,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000252,EVT-CHE-00000262,0.9999996423721313,behavioural_similarity,False,False
EVT-CHE-00000264,EVT-CHE-00000273,0.9999995827674866,behavioural_similarity,False,False
EVT-CHE-00000264,EVT-CHE-00000272,0.9999995231628418,behavioural_similarity,False,False
EVT-CHE-00000260,EVT-CHE-00000265,0.9999997615814209,behavioural_similarity,False,False
EVT-CHE-00000258,EVT-CHE-00000265,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000266,EVT-CHE-00000268,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000263,EVT-CHE-00000267,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000267,EVT-CHE-00000269,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000253,EVT-CHE-00000270,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000270,EVT-CHE-00000273,0.9999995231628418,behavioural_similarity,False,False
EVT-CHE-00000254,EVT-CHE-00000271,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000254,EVT-CHE-00000272,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000272,EVT-CHE-00000273,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000252,EVT-CHE-00000273,0.9999997615814209,behavioural_similarity,False,False
EVT-CHE-00000254,EVT-CHE-00000274,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000272,EVT-CHE-00000274,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000264,EVT-CHE-00000275,0.9999989867210388,behavioural_similarity,False,False
EVT-CHE-00000272,EVT-CHE-00000275,0.9999989867210388,behavioural_similarity,False,False
EVT-CHE-00000276,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000276,EVT-CHE-00000279,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000276,EVT-CHE-00000278,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000277,EVT-CHE-00000278,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000277,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000278,EVT-CHE-00000284,1.0,behavioural_similarity,False,False
EVT-CHE-00000278,EVT-CHE-00000283,1.0,behavioural_similarity,False,False
EVT-CHE-00000279,EVT-CHE-00000282,1.0,behavioural_similarity,False,False
EVT-CHE-00000279,EVT-CHE-00000286,1.0,behavioural_similarity,False,False
EVT-CHE-00000280,EVT-CHE-00000281,1.0,behavioural_similarity,False,False
EVT-CHE-00000280,EVT-CHE-00000287,1.0,behavioural_similarity,False,False
EVT-CHE-00000277,EVT-CHE-00000281,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000278,EVT-CHE-00000281,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000282,EVT-CHE-00000286,1.0,behavioural_similarity,False,False
EVT-CHE-00000282,EVT-CHE-00000285,1.0,behavioural_similarity,False,False
EVT-CHE-00000279,EVT-CHE-00000283,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000277,EVT-CHE-00000284,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000279,EVT-CHE-00000284,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000285,EVT-CHE-00000286,1.0,behavioural_similarity,False,False
EVT-CHE-00000286,EVT-CHE-00000287,1.0,behavioural_similarity,False,False
EVT-CHE-00000251,EVT-SUB-00000369,1.0,behavioural_similarity,True,False
EVT-CHE-00000251,EVT-SUB-00000351,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000172,EVT-CHE-00000252,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-CHE-00000252,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000252,EVT-SUB-00000351,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000252,EVT-SUB-00000359,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000253,EVT-SUB-00000358,1.0,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000253,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000074,EVT-CHE-00000253,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000254,EVT-SUB-00000369,1.0,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-CHE-00000255,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-CHE-00000255,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000255,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000256,EVT-SUB-00000375,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000256,0.9999994039535522,behavioural_similarity,True,False
EVT-CHE-00000256,EVT-SUB-00000354,0.9999994039535522,behavioural_similarity,True,False
EVT-CHE-00000257,EVT-SUB-00000372,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000257,EVT-SUB-00000363,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000257,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000257,EVT-SUB-00000365,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000258,EVT-SUB-00000364,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000258,EVT-SUB-00000354,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000061,EVT-CHE-00000258,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000258,EVT-SUB-00000356,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000258,EVT-SUB-00000366,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000259,EVT-SUB-00000357,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-CHE-00000259,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000259,EVT-SUB-00000353,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000260,EVT-SUB-00000366,1.0,behavioural_similarity,True,False
EVT-CHE-00000260,EVT-SUB-00000357,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000260,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000260,EVT-SUB-00000375,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000261,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-CHE-00000261,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-CHE-00000261,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-CHE-00000261,0.9999995827674866,behavioural_similarity,True,False
EVT-CHE-00000262,EVT-SUB-00000353,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000262,EVT-SUB-00000374,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000363,1.0,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000366,1.0,behavioural_similarity,True,False
EVT-CHE-00000264,EVT-SUB-00000355,1.0,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000264,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000175,EVT-CHE-00000264,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000264,EVT-SUB-00000370,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000264,EVT-SUB-00000358,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000265,EVT-SUB-00000354,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000265,EVT-SUB-00000364,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000265,EVT-SUB-00000357,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000266,EVT-SUB-00000364,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000266,EVT-SUB-00000354,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000266,EVT-SUB-00000356,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000051,EVT-CHE-00000266,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000171,EVT-CHE-00000266,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000267,EVT-SUB-00000368,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000267,EVT-SUB-00000372,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000267,EVT-SUB-00000363,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000267,EVT-SUB-00000352,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000073,EVT-CHE-00000268,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000268,EVT-SUB-00000356,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000268,EVT-SUB-00000364,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-CHE-00000269,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000269,EVT-SUB-00000369,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-CHE-00000269,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000270,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-CHE-00000270,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000270,EVT-SUB-00000358,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-CHE-00000271,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000272,EVT-SUB-00000359,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-CHE-00000273,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000273,EVT-SUB-00000351,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000273,EVT-SUB-00000359,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000274,EVT-SUB-00000359,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000051,EVT-CHE-00000274,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000274,EVT-SUB-00000361,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000167,EVT-CHE-00000275,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000056,EVT-CHE-00000275,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000275,EVT-SUB-00000360,0.9999995827674866,behavioural_similarity,True,False
EVT-CHE-00000275,EVT-SUB-00000355,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000175,EVT-CHE-00000275,0.9999994039535522,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000276,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-CHE-00000276,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000276,EVT-SUB-00000377,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000276,EVT-SUB-00000385,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000276,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000277,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-CHE-00000277,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000277,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-CHE-00000277,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000278,1.0,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000278,1.0,behavioural_similarity,True,False
EVT-CHE-00000278,EVT-SUB-00000377,1.0,behavioural_similarity,True,False
EVT-CHE-00000278,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000279,EVT-SUB-00000386,1.0,behavioural_similarity,True,False
EVT-CHE-00000279,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000280,1.0,behavioural_similarity,True,False
EVT-CHE-00000280,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000280,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000280,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000281,1.0,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000281,1.0,behavioural_similarity,True,False
EVT-CHE-00000281,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000281,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000282,1.0,behavioural_similarity,True,False
EVT-CHE-00000282,EVT-SUB-00000387,1.0,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-CHE-00000282,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-CHE-00000282,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-CHE-00000283,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000283,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-CHE-00000283,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000284,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000284,EVT-SUB-00000377,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-CHE-00000284,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-CHE-00000284,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000285,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000285,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-CHE-00000285,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000285,EVT-SUB-00000387,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000285,EVT-SUB-00000377,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000287,1.0,behavioural_similarity,True,False
EVT-CHE-00000287,EVT-SUB-00000381,1.0,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-CHE-00000287,1.0,behavioural_similarity,True,False
EVT-CHE-00000287,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-SUB-00000351,EVT-SUB-00000369,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000351,EVT-SUB-00000359,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000352,EVT-SUB-00000368,0.9999997019767761,behavioural_similarity,False,False
EVT-SUB-00000352,EVT-SUB-00000372,0.9999995827674866,behavioural_similarity,False,False
EVT-SUB-00000353,EVT-SUB-00000371,1.0,behavioural_similarity,False,False
EVT-SUB-00000353,EVT-SUB-00000366,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000354,EVT-SUB-00000364,1.0,behavioural_similarity,False,False
EVT-SUB-00000354,EVT-SUB-00000356,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000355,EVT-SUB-00000360,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000355,EVT-SUB-00000370,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000356,EVT-SUB-00000364,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000357,EVT-SUB-00000366,1.0,behavioural_similarity,False,False
