source,target,similarity,edge_type,cross_vehicle,temporal_edge
EVT-CHE-00000155,EVT-SUB-00000223,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000032,EVT-CHE-00000155,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000105,EVT-CHE-00000155,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-SUB-00000217,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-SUB-00000223,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000100,EVT-CHE-00000156,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000036,EVT-CHE-00000157,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-SUB-00000217,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-SUB-00000213,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-SUB-00000223,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000211,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000159,EVT-SUB-00000219,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000159,EVT-SUB-00000214,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000105,EVT-CHE-00000159,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000160,EVT-SUB-00000219,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000160,EVT-SUB-00000214,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000105,EVT-CHE-00000160,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000036,EVT-CHE-00000161,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000091,EVT-CHE-00000161,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000161,EVT-SUB-00000213,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000161,EVT-SUB-00000214,0.9999991655349731,behavioural_similarity,True,False
EVT-CHE-00000161,EVT-SUB-00000223,0.9999991059303284,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-SUB-00000213,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-SUB-00000223,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000045,EVT-CHE-00000163,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000164,EVT-SUB-00000215,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000164,EVT-SUB-00000214,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000036,EVT-CHE-00000164,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000034,EVT-CHE-00000164,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-SUB-00000223,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000100,EVT-CHE-00000165,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000101,EVT-CHE-00000165,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000105,EVT-CHE-00000165,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-SUB-00000217,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-CHE-00000166,1.0,behavioural_similarity,True,False
EVT-CHE-00000167,EVT-SUB-00000231,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-CHE-00000167,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000047,EVT-CHE-00000167,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000106,EVT-CHE-00000167,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-SUB-00000226,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-SUB-00000227,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000046,EVT-CHE-00000168,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000168,EVT-SUB-00000230,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000046,EVT-CHE-00000169,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000047,EVT-CHE-00000169,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-SUB-00000226,1.0,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-SUB-00000230,1.0,behavioural_similarity,True,False
EVT-CHE-00000171,EVT-SUB-00000226,1.0,behavioural_similarity,True,False
EVT-CHE-00000046,EVT-CHE-00000171,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000047,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000112,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000108,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000172,EVT-SUB-00000231,0.9999998807907104,behavioural_similarity,True,False
EVT-SUB-00000211,EVT-SUB-00000221,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000211,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000212,EVT-SUB-00000217,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000212,EVT-SUB-00000223,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000213,EVT-SUB-00000223,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000213,EVT-SUB-00000214,0.9999997019767761,behavioural_similarity,False,False
EVT-SUB-00000214,EVT-SUB-00000223,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000214,EVT-SUB-00000215,0.9999996423721313,behavioural_similarity,False,False
EVT-SUB-00000215,EVT-SUB-00000223,0.9999995827674866,behavioural_similarity,False,False
EVT-SUB-00000216,EVT-SUB-00000224,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000216,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000217,EVT-SUB-00000223,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000217,EVT-SUB-00000218,0.9999992251396179,behavioural_similarity,False,False
EVT-SUB-00000218,EVT-SUB-00000222,0.9999990463256836,behavioural_similarity,False,False
EVT-SUB-00000214,EVT-SUB-00000219,0.9999996423721313,behavioural_similarity,False,False
EVT-SUB-00000219,EVT-SUB-00000223,0.999999463558197,behavioural_similarity,False,False
EVT-SUB-00000211,EVT-SUB-00000220,0.9999997019767761,behavioural_similarity,False,False
EVT-SUB-00000216,EVT-SUB-00000220,0.9999995827674866,behavioural_similarity,False,False
EVT-SUB-00000221,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000212,EVT-SUB-00000222,0.9999997019767761,behavioural_similarity,False,False
EVT-SUB-00000217,EVT-SUB-00000222,0.9999995827674866,behavioural_similarity,False,False
EVT-SUB-00000224,EVT-SUB-00000225,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000226,EVT-SUB-00000230,1.0,behavioural_similarity,False,False
EVT-SUB-00000226,EVT-SUB-00000232,1.0,behavioural_similarity,False,False
EVT-SUB-00000226,EVT-SUB-00000227,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000227,EVT-SUB-00000230,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000228,EVT-SUB-00000231,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000226,EVT-SUB-00000228,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000226,EVT-SUB-00000229,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000228,EVT-SUB-00000229,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000230,EVT-SUB-00000232,1.0,behavioural_similarity,False,False
EVT-SUB-00000229,EVT-SUB-00000231,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000100,EVT-SUB-00000212,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000105,EVT-SUB-00000213,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000091,EVT-SUB-00000213,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000165,EVT-SUB-00000213,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000032,EVT-SUB-00000214,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000034,EVT-SUB-00000214,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000163,EVT-SUB-00000214,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000162,EVT-SUB-00000215,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000036,EVT-SUB-00000215,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000155,EVT-SUB-00000215,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000041,EVT-SUB-00000216,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000216,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000101,EVT-SUB-00000216,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000098,EVT-SUB-00000218,0.999999463558197,behavioural_similarity,True,False
EVT-CHE-00000096,EVT-SUB-00000218,0.9999994039535522,behavioural_similarity,True,False
EVT-CHE-00000163,EVT-SUB-00000219,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000155,EVT-SUB-00000219,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000103,EVT-SUB-00000220,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000102,EVT-SUB-00000220,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000220,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000045,EVT-SUB-00000221,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000038,EVT-SUB-00000222,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000156,EVT-SUB-00000222,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000152,EVT-SUB-00000222,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000043,EVT-SUB-00000222,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000105,EVT-SUB-00000224,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000101,EVT-SUB-00000224,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000224,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000095,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000102,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000225,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000046,EVT-SUB-00000227,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000052,EVT-SUB-00000227,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000110,EVT-SUB-00000227,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-SUB-00000228,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-SUB-00000229,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000047,EVT-SUB-00000230,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-SUB-00000230,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-SUB-00000231,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000166,EVT-SUB-00000231,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-SUB-00000231,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-SUB-00000232,1.0,behavioural_similarity,True,False
EVT-CHE-00000109,EVT-SUB-00000232,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000169,EVT-SUB-00000232,0.9999999403953552,behavioural_similarity,True,False
